antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,Region
frozenset({'REGENCY CAKESTAND 3 TIER'}),"frozenset({'SPACEBOY LUNCH BOX ', 'ROSES REGENCY TEACUP AND SAUCER ', 'CIRCUS PARADE LUNCH BOX ', 'DOLLY GIRL LUNCH BOX'})",0.105263158,0.070175439,0.070175439,0.666666667,9.5,0.06278855,2.789473684,Australia
frozenset({'CIRCUS PARADE LUNCH BOX '}),"frozenset({'SPACEBOY LUNCH BOX ', 'REGENCY CAKESTAND 3 TIER', 'ROSES REGENCY TEACUP AND SAUCER ', 'DOLLY GIRL LUNCH BOX'})",0.087719298,0.087719298,0.070175439,0.8,9.12,0.062480763,4.561403509,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'DOLLY GIRL LUNCH BOX', 'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER ', 'REGENCY CAKESTAND 3 TIER'})",frozenset({'CIRCUS PARADE LUNCH BOX '}),0.070175439,0.087719298,0.070175439,1,11.4,0.064019698,inf,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'DOLLY GIRL LUNCH BOX', 'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER ', 'CIRCUS PARADE LUNCH BOX '})",frozenset({'REGENCY CAKESTAND 3 TIER'}),0.070175439,0.105263158,0.070175439,1,9.5,0.06278855,inf,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'DOLLY GIRL LUNCH BOX', 'HOMEMADE JAM SCENTED CANDLES', 'REGENCY CAKESTAND 3 TIER', 'CIRCUS PARADE LUNCH BOX '})",frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.070175439,0.140350877,0.070175439,1,7.125,0.060326254,inf,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'DOLLY GIRL LUNCH BOX', 'ROSES REGENCY TEACUP AND SAUCER ', 'REGENCY CAKESTAND 3 TIER', 'CIRCUS PARADE LUNCH BOX '})",frozenset({'HOMEMADE JAM SCENTED CANDLES'}),0.070175439,0.087719298,0.070175439,1,11.4,0.064019698,inf,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER ', 'REGENCY CAKESTAND 3 TIER', 'CIRCUS PARADE LUNCH BOX '})",frozenset({'DOLLY GIRL LUNCH BOX'}),0.070175439,0.105263158,0.070175439,1,9.5,0.06278855,inf,Australia
"frozenset({'DOLLY GIRL LUNCH BOX', 'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER ', 'REGENCY CAKESTAND 3 TIER', 'CIRCUS PARADE LUNCH BOX '})",frozenset({'SPACEBOY LUNCH BOX '}),0.070175439,0.105263158,0.070175439,1,9.5,0.06278855,inf,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER ', 'DOLLY GIRL LUNCH BOX'})","frozenset({'REGENCY CAKESTAND 3 TIER', 'CIRCUS PARADE LUNCH BOX '})",0.070175439,0.070175439,0.070175439,1,14.25,0.065250846,inf,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'REGENCY CAKESTAND 3 TIER', 'HOMEMADE JAM SCENTED CANDLES', 'DOLLY GIRL LUNCH BOX'})","frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'CIRCUS PARADE LUNCH BOX '})",0.070175439,0.070175439,0.070175439,1,14.25,0.065250846,inf,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'HOMEMADE JAM SCENTED CANDLES', 'CIRCUS PARADE LUNCH BOX ', 'DOLLY GIRL LUNCH BOX'})","frozenset({'REGENCY CAKESTAND 3 TIER', 'ROSES REGENCY TEACUP AND SAUCER '})",0.070175439,0.087719298,0.070175439,1,11.4,0.064019698,inf,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'REGENCY CAKESTAND 3 TIER', 'ROSES REGENCY TEACUP AND SAUCER ', 'DOLLY GIRL LUNCH BOX'})","frozenset({'HOMEMADE JAM SCENTED CANDLES', 'CIRCUS PARADE LUNCH BOX '})",0.087719298,0.070175439,0.070175439,0.8,11.4,0.064019698,4.649122807,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'ROSES REGENCY TEACUP AND SAUCER ', 'CIRCUS PARADE LUNCH BOX ', 'DOLLY GIRL LUNCH BOX'})","frozenset({'REGENCY CAKESTAND 3 TIER', 'HOMEMADE JAM SCENTED CANDLES'})",0.070175439,0.070175439,0.070175439,1,14.25,0.065250846,inf,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'REGENCY CAKESTAND 3 TIER', 'CIRCUS PARADE LUNCH BOX ', 'DOLLY GIRL LUNCH BOX'})","frozenset({'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER '})",0.070175439,0.070175439,0.070175439,1,14.25,0.065250846,inf,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'REGENCY CAKESTAND 3 TIER', 'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER '})","frozenset({'CIRCUS PARADE LUNCH BOX ', 'DOLLY GIRL LUNCH BOX'})",0.070175439,0.087719298,0.070175439,1,11.4,0.064019698,inf,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER ', 'CIRCUS PARADE LUNCH BOX '})","frozenset({'REGENCY CAKESTAND 3 TIER', 'DOLLY GIRL LUNCH BOX'})",0.070175439,0.087719298,0.070175439,1,11.4,0.064019698,inf,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'REGENCY CAKESTAND 3 TIER', 'HOMEMADE JAM SCENTED CANDLES', 'CIRCUS PARADE LUNCH BOX '})","frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'DOLLY GIRL LUNCH BOX'})",0.070175439,0.087719298,0.070175439,1,11.4,0.064019698,inf,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'REGENCY CAKESTAND 3 TIER', 'ROSES REGENCY TEACUP AND SAUCER ', 'CIRCUS PARADE LUNCH BOX '})","frozenset({'HOMEMADE JAM SCENTED CANDLES', 'DOLLY GIRL LUNCH BOX'})",0.070175439,0.070175439,0.070175439,1,14.25,0.065250846,inf,Australia
"frozenset({'REGENCY CAKESTAND 3 TIER', 'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER ', 'DOLLY GIRL LUNCH BOX'})","frozenset({'SPACEBOY LUNCH BOX ', 'CIRCUS PARADE LUNCH BOX '})",0.070175439,0.087719298,0.070175439,1,11.4,0.064019698,inf,Australia
"frozenset({'CIRCUS PARADE LUNCH BOX ', 'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER ', 'DOLLY GIRL LUNCH BOX'})","frozenset({'SPACEBOY LUNCH BOX ', 'REGENCY CAKESTAND 3 TIER'})",0.070175439,0.087719298,0.070175439,1,11.4,0.064019698,inf,Australia
"frozenset({'REGENCY CAKESTAND 3 TIER', 'HOMEMADE JAM SCENTED CANDLES', 'CIRCUS PARADE LUNCH BOX ', 'DOLLY GIRL LUNCH BOX'})","frozenset({'SPACEBOY LUNCH BOX ', 'ROSES REGENCY TEACUP AND SAUCER '})",0.070175439,0.087719298,0.070175439,1,11.4,0.064019698,inf,Australia
"frozenset({'REGENCY CAKESTAND 3 TIER', 'ROSES REGENCY TEACUP AND SAUCER ', 'CIRCUS PARADE LUNCH BOX ', 'DOLLY GIRL LUNCH BOX'})","frozenset({'SPACEBOY LUNCH BOX ', 'HOMEMADE JAM SCENTED CANDLES'})",0.070175439,0.070175439,0.070175439,1,14.25,0.065250846,inf,Australia
"frozenset({'REGENCY CAKESTAND 3 TIER', 'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER ', 'CIRCUS PARADE LUNCH BOX '})","frozenset({'SPACEBOY LUNCH BOX ', 'DOLLY GIRL LUNCH BOX'})",0.070175439,0.105263158,0.070175439,1,9.5,0.06278855,inf,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'HOMEMADE JAM SCENTED CANDLES', 'DOLLY GIRL LUNCH BOX'})","frozenset({'REGENCY CAKESTAND 3 TIER', 'ROSES REGENCY TEACUP AND SAUCER ', 'CIRCUS PARADE LUNCH BOX '})",0.070175439,0.070175439,0.070175439,1,14.25,0.065250846,inf,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'ROSES REGENCY TEACUP AND SAUCER ', 'DOLLY GIRL LUNCH BOX'})","frozenset({'REGENCY CAKESTAND 3 TIER', 'HOMEMADE JAM SCENTED CANDLES', 'CIRCUS PARADE LUNCH BOX '})",0.087719298,0.070175439,0.070175439,0.8,11.4,0.064019698,4.649122807,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'REGENCY CAKESTAND 3 TIER', 'DOLLY GIRL LUNCH BOX'})","frozenset({'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER ', 'CIRCUS PARADE LUNCH BOX '})",0.087719298,0.070175439,0.070175439,0.8,11.4,0.064019698,4.649122807,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'CIRCUS PARADE LUNCH BOX ', 'DOLLY GIRL LUNCH BOX'})","frozenset({'REGENCY CAKESTAND 3 TIER', 'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER '})",0.087719298,0.070175439,0.070175439,0.8,11.4,0.064019698,4.649122807,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER '})","frozenset({'REGENCY CAKESTAND 3 TIER', 'CIRCUS PARADE LUNCH BOX ', 'DOLLY GIRL LUNCH BOX'})",0.070175439,0.070175439,0.070175439,1,14.25,0.065250846,inf,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'REGENCY CAKESTAND 3 TIER', 'HOMEMADE JAM SCENTED CANDLES'})","frozenset({'CIRCUS PARADE LUNCH BOX ', 'ROSES REGENCY TEACUP AND SAUCER ', 'DOLLY GIRL LUNCH BOX'})",0.070175439,0.070175439,0.070175439,1,14.25,0.065250846,inf,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'HOMEMADE JAM SCENTED CANDLES', 'CIRCUS PARADE LUNCH BOX '})","frozenset({'REGENCY CAKESTAND 3 TIER', 'ROSES REGENCY TEACUP AND SAUCER ', 'DOLLY GIRL LUNCH BOX'})",0.070175439,0.087719298,0.070175439,1,11.4,0.064019698,inf,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'REGENCY CAKESTAND 3 TIER', 'ROSES REGENCY TEACUP AND SAUCER '})","frozenset({'CIRCUS PARADE LUNCH BOX ', 'HOMEMADE JAM SCENTED CANDLES', 'DOLLY GIRL LUNCH BOX'})",0.087719298,0.070175439,0.070175439,0.8,11.4,0.064019698,4.649122807,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'ROSES REGENCY TEACUP AND SAUCER ', 'CIRCUS PARADE LUNCH BOX '})","frozenset({'REGENCY CAKESTAND 3 TIER', 'HOMEMADE JAM SCENTED CANDLES', 'DOLLY GIRL LUNCH BOX'})",0.070175439,0.070175439,0.070175439,1,14.25,0.065250846,inf,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'REGENCY CAKESTAND 3 TIER', 'CIRCUS PARADE LUNCH BOX '})","frozenset({'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER ', 'DOLLY GIRL LUNCH BOX'})",0.070175439,0.070175439,0.070175439,1,14.25,0.065250846,inf,Australia
"frozenset({'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER ', 'DOLLY GIRL LUNCH BOX'})","frozenset({'SPACEBOY LUNCH BOX ', 'REGENCY CAKESTAND 3 TIER', 'CIRCUS PARADE LUNCH BOX '})",0.070175439,0.070175439,0.070175439,1,14.25,0.065250846,inf,Australia
"frozenset({'REGENCY CAKESTAND 3 TIER', 'HOMEMADE JAM SCENTED CANDLES', 'DOLLY GIRL LUNCH BOX'})","frozenset({'SPACEBOY LUNCH BOX ', 'ROSES REGENCY TEACUP AND SAUCER ', 'CIRCUS PARADE LUNCH BOX '})",0.070175439,0.070175439,0.070175439,1,14.25,0.065250846,inf,Australia
"frozenset({'CIRCUS PARADE LUNCH BOX ', 'HOMEMADE JAM SCENTED CANDLES', 'DOLLY GIRL LUNCH BOX'})","frozenset({'SPACEBOY LUNCH BOX ', 'REGENCY CAKESTAND 3 TIER', 'ROSES REGENCY TEACUP AND SAUCER '})",0.070175439,0.087719298,0.070175439,1,11.4,0.064019698,inf,Australia
"frozenset({'REGENCY CAKESTAND 3 TIER', 'ROSES REGENCY TEACUP AND SAUCER ', 'DOLLY GIRL LUNCH BOX'})","frozenset({'SPACEBOY LUNCH BOX ', 'HOMEMADE JAM SCENTED CANDLES', 'CIRCUS PARADE LUNCH BOX '})",0.087719298,0.070175439,0.070175439,0.8,11.4,0.064019698,4.649122807,Australia
"frozenset({'CIRCUS PARADE LUNCH BOX ', 'ROSES REGENCY TEACUP AND SAUCER ', 'DOLLY GIRL LUNCH BOX'})","frozenset({'SPACEBOY LUNCH BOX ', 'REGENCY CAKESTAND 3 TIER', 'HOMEMADE JAM SCENTED CANDLES'})",0.070175439,0.070175439,0.070175439,1,14.25,0.065250846,inf,Australia
"frozenset({'REGENCY CAKESTAND 3 TIER', 'CIRCUS PARADE LUNCH BOX ', 'DOLLY GIRL LUNCH BOX'})","frozenset({'SPACEBOY LUNCH BOX ', 'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER '})",0.070175439,0.070175439,0.070175439,1,14.25,0.065250846,inf,Australia
"frozenset({'REGENCY CAKESTAND 3 TIER', 'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER '})","frozenset({'SPACEBOY LUNCH BOX ', 'CIRCUS PARADE LUNCH BOX ', 'DOLLY GIRL LUNCH BOX'})",0.070175439,0.087719298,0.070175439,1,11.4,0.064019698,inf,Australia
"frozenset({'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER ', 'CIRCUS PARADE LUNCH BOX '})","frozenset({'SPACEBOY LUNCH BOX ', 'REGENCY CAKESTAND 3 TIER', 'DOLLY GIRL LUNCH BOX'})",0.070175439,0.087719298,0.070175439,1,11.4,0.064019698,inf,Australia
"frozenset({'REGENCY CAKESTAND 3 TIER', 'HOMEMADE JAM SCENTED CANDLES', 'CIRCUS PARADE LUNCH BOX '})","frozenset({'SPACEBOY LUNCH BOX ', 'ROSES REGENCY TEACUP AND SAUCER ', 'DOLLY GIRL LUNCH BOX'})",0.070175439,0.087719298,0.070175439,1,11.4,0.064019698,inf,Australia
"frozenset({'REGENCY CAKESTAND 3 TIER', 'ROSES REGENCY TEACUP AND SAUCER ', 'CIRCUS PARADE LUNCH BOX '})","frozenset({'SPACEBOY LUNCH BOX ', 'HOMEMADE JAM SCENTED CANDLES', 'DOLLY GIRL LUNCH BOX'})",0.070175439,0.070175439,0.070175439,1,14.25,0.065250846,inf,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'DOLLY GIRL LUNCH BOX'})","frozenset({'REGENCY CAKESTAND 3 TIER', 'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER ', 'CIRCUS PARADE LUNCH BOX '})",0.105263158,0.070175439,0.070175439,0.666666667,9.5,0.06278855,2.789473684,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'HOMEMADE JAM SCENTED CANDLES'})","frozenset({'REGENCY CAKESTAND 3 TIER', 'ROSES REGENCY TEACUP AND SAUCER ', 'CIRCUS PARADE LUNCH BOX ', 'DOLLY GIRL LUNCH BOX'})",0.070175439,0.070175439,0.070175439,1,14.25,0.065250846,inf,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'ROSES REGENCY TEACUP AND SAUCER '})","frozenset({'REGENCY CAKESTAND 3 TIER', 'HOMEMADE JAM SCENTED CANDLES', 'CIRCUS PARADE LUNCH BOX ', 'DOLLY GIRL LUNCH BOX'})",0.087719298,0.070175439,0.070175439,0.8,11.4,0.064019698,4.649122807,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'REGENCY CAKESTAND 3 TIER'})","frozenset({'CIRCUS PARADE LUNCH BOX ', 'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER ', 'DOLLY GIRL LUNCH BOX'})",0.087719298,0.070175439,0.070175439,0.8,11.4,0.064019698,4.649122807,Australia
"frozenset({'SPACEBOY LUNCH BOX ', 'CIRCUS PARADE LUNCH BOX '})","frozenset({'REGENCY CAKESTAND 3 TIER', 'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER ', 'DOLLY GIRL LUNCH BOX'})",0.087719298,0.070175439,0.070175439,0.8,11.4,0.064019698,4.649122807,Australia
"frozenset({'HOMEMADE JAM SCENTED CANDLES', 'DOLLY GIRL LUNCH BOX'})","frozenset({'SPACEBOY LUNCH BOX ', 'REGENCY CAKESTAND 3 TIER', 'ROSES REGENCY TEACUP AND SAUCER ', 'CIRCUS PARADE LUNCH BOX '})",0.070175439,0.070175439,0.070175439,1,14.25,0.065250846,inf,Australia
"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'DOLLY GIRL LUNCH BOX'})","frozenset({'SPACEBOY LUNCH BOX ', 'REGENCY CAKESTAND 3 TIER', 'HOMEMADE JAM SCENTED CANDLES', 'CIRCUS PARADE LUNCH BOX '})",0.087719298,0.070175439,0.070175439,0.8,11.4,0.064019698,4.649122807,Australia
"frozenset({'REGENCY CAKESTAND 3 TIER', 'DOLLY GIRL LUNCH BOX'})","frozenset({'SPACEBOY LUNCH BOX ', 'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER ', 'CIRCUS PARADE LUNCH BOX '})",0.087719298,0.070175439,0.070175439,0.8,11.4,0.064019698,4.649122807,Australia
"frozenset({'CIRCUS PARADE LUNCH BOX ', 'DOLLY GIRL LUNCH BOX'})","frozenset({'SPACEBOY LUNCH BOX ', 'REGENCY CAKESTAND 3 TIER', 'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER '})",0.087719298,0.070175439,0.070175439,0.8,11.4,0.064019698,4.649122807,Australia
"frozenset({'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER '})","frozenset({'SPACEBOY LUNCH BOX ', 'REGENCY CAKESTAND 3 TIER', 'CIRCUS PARADE LUNCH BOX ', 'DOLLY GIRL LUNCH BOX'})",0.070175439,0.070175439,0.070175439,1,14.25,0.065250846,inf,Australia
"frozenset({'REGENCY CAKESTAND 3 TIER', 'HOMEMADE JAM SCENTED CANDLES'})","frozenset({'SPACEBOY LUNCH BOX ', 'ROSES REGENCY TEACUP AND SAUCER ', 'CIRCUS PARADE LUNCH BOX ', 'DOLLY GIRL LUNCH BOX'})",0.070175439,0.070175439,0.070175439,1,14.25,0.065250846,inf,Australia
"frozenset({'HOMEMADE JAM SCENTED CANDLES', 'CIRCUS PARADE LUNCH BOX '})","frozenset({'SPACEBOY LUNCH BOX ', 'REGENCY CAKESTAND 3 TIER', 'ROSES REGENCY TEACUP AND SAUCER ', 'DOLLY GIRL LUNCH BOX'})",0.070175439,0.087719298,0.070175439,1,11.4,0.064019698,inf,Australia
"frozenset({'REGENCY CAKESTAND 3 TIER', 'ROSES REGENCY TEACUP AND SAUCER '})","frozenset({'SPACEBOY LUNCH BOX ', 'HOMEMADE JAM SCENTED CANDLES', 'CIRCUS PARADE LUNCH BOX ', 'DOLLY GIRL LUNCH BOX'})",0.087719298,0.070175439,0.070175439,0.8,11.4,0.064019698,4.649122807,Australia
"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'CIRCUS PARADE LUNCH BOX '})","frozenset({'SPACEBOY LUNCH BOX ', 'REGENCY CAKESTAND 3 TIER', 'HOMEMADE JAM SCENTED CANDLES', 'DOLLY GIRL LUNCH BOX'})",0.070175439,0.070175439,0.070175439,1,14.25,0.065250846,inf,Australia
"frozenset({'REGENCY CAKESTAND 3 TIER', 'CIRCUS PARADE LUNCH BOX '})","frozenset({'SPACEBOY LUNCH BOX ', 'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER ', 'DOLLY GIRL LUNCH BOX'})",0.070175439,0.070175439,0.070175439,1,14.25,0.065250846,inf,Australia
frozenset({'SPACEBOY LUNCH BOX '}),"frozenset({'DOLLY GIRL LUNCH BOX', 'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER ', 'REGENCY CAKESTAND 3 TIER', 'CIRCUS PARADE LUNCH BOX '})",0.105263158,0.070175439,0.070175439,0.666666667,9.5,0.06278855,2.789473684,Australia
frozenset({'DOLLY GIRL LUNCH BOX'}),"frozenset({'SPACEBOY LUNCH BOX ', 'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER ', 'REGENCY CAKESTAND 3 TIER', 'CIRCUS PARADE LUNCH BOX '})",0.105263158,0.070175439,0.070175439,0.666666667,9.5,0.06278855,2.789473684,Australia
frozenset({'HOMEMADE JAM SCENTED CANDLES'}),"frozenset({'SPACEBOY LUNCH BOX ', 'DOLLY GIRL LUNCH BOX', 'ROSES REGENCY TEACUP AND SAUCER ', 'REGENCY CAKESTAND 3 TIER', 'CIRCUS PARADE LUNCH BOX '})",0.087719298,0.070175439,0.070175439,0.8,11.4,0.064019698,4.649122807,Australia
frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),"frozenset({'SPACEBOY LUNCH BOX ', 'DOLLY GIRL LUNCH BOX', 'HOMEMADE JAM SCENTED CANDLES', 'REGENCY CAKESTAND 3 TIER', 'CIRCUS PARADE LUNCH BOX '})",0.140350877,0.070175439,0.070175439,0.5,7.125,0.060326254,1.859649123,Australia
frozenset({'REGENCY CAKESTAND 3 TIER'}),"frozenset({'SPACEBOY LUNCH BOX ', 'DOLLY GIRL LUNCH BOX', 'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER ', 'CIRCUS PARADE LUNCH BOX '})",0.105263158,0.070175439,0.070175439,0.666666667,9.5,0.06278855,2.789473684,Australia
frozenset({'CIRCUS PARADE LUNCH BOX '}),"frozenset({'SPACEBOY LUNCH BOX ', 'DOLLY GIRL LUNCH BOX', 'HOMEMADE JAM SCENTED CANDLES', 'ROSES REGENCY TEACUP AND SAUCER ', 'REGENCY CAKESTAND 3 TIER'})",0.087719298,0.070175439,0.070175439,0.8,11.4,0.064019698,4.649122807,Australia
